Timestamp,Light_Intensity,Sound_Level,Motion_Density,Temperature,Humidity,Light_RGB,Brightness,Anim_Speed,Style,Complexity,Confidence,Engagement_Time,User_Sentiment,Interaction_Freq,Target
2025-01-01 15:30:40,344,49,0.42,33,56,"(240, 132, 173)",215,3,fluid,0.77,0.78,52,negative,11,0.42
2025-01-01 15:30:45,438,82,0.73,32,52,"(144, 36, 61)",140,2,surreal,0.58,0.95,57,positive,3,0.48
2025-01-01 15:30:50,246,89,0.97,29,52,"(238, 11, 165)",121,1,geometric,0.3,0.87,92,neutral,7,0.59
2025-01-01 15:30:55,493,82,0.08,20,64,"(0, 169, 247)",116,1,abstract,0.82,0.76,58,neutral,7,0.45
2025-01-01 15:31:00,483,61,0.07,21,50,"(131, 221, 82)",89,7,abstract,0.67,0.8,46,negative,15,0.46
2025-01-01 15:31:05,207,89,0.58,23,43,"(77, 93, 59)",232,4,fluid,0.46,0.79,16,negative,7,0.21
2025-01-01 15:31:10,253,83,0.37,31,53,"(21, 166, 18)",171,4,surreal,0.82,0.9,118,negative,9,0.67
2025-01-01 15:31:15,468,71,0.7,34,42,"(42, 241, 60)",176,4,geometric,0.54,0.77,19,negative,1,0.13
2025-01-01 15:31:20,212,74,0.67,22,51,"(84, 223, 230)",215,1,abstract,0.71,0.75,50,negative,19,0.53
2025-01-01 15:31:25,402,75,0.99,27,68,"(198, 74, 53)",210,9,abstract,0.38,0.81,65,negative,18,0.58
2025-01-01 15:31:30,168,32,0.49,22,46,"(203, 100, 249)",249,9,fluid,0.83,0.89,115,positive,0,0.68
2025-01-01 15:31:35,379,33,0.78,21,68,"(204, 68, 216)",156,9,geometric,0.77,0.94,18,positive,7,0.38
2025-01-01 15:31:40,233,39,0.75,25,48,"(32, 240, 76)",174,2,fluid,0.31,0.87,16,neutral,11,0.33
2025-01-01 15:31:45,185,62,0.77,32,57,"(150, 147, 104)",70,2,geometric,0.63,0.89,56,positive,17,0.69
2025-01-01 15:31:50,462,66,0.5,31,56,"(90, 119, 165)",81,9,surreal,0.57,0.81,50,negative,7,0.35
2025-01-01 15:31:55,401,73,0.88,32,52,"(104, 87, 221)",60,9,abstract,0.6,0.87,13,neutral,12,0.33
2025-01-01 15:32:00,190,86,0.28,24,58,"(15, 244, 211)",70,8,geometric,0.51,0.78,27,positive,13,0.51
2025-01-01 15:32:05,188,89,0.04,21,54,"(66, 126, 123)",173,4,geometric,0.49,0.92,90,neutral,2,0.51
2025-01-01 15:32:10,392,82,0.13,25,47,"(240, 65, 197)",90,3,geometric,0.34,0.98,116,positive,10,0.83
2025-01-01 15:32:15,424,74,0.18,21,41,"(179, 5, 157)",100,1,fluid,0.47,0.97,96,positive,15,0.82
2025-01-01 15:32:20,453,60,0.13,23,62,"(223, 251, 246)",163,6,surreal,0.38,0.85,116,neutral,11,0.75
2025-01-01 15:32:25,273,64,0.81,33,48,"(6, 196, 43)",84,6,fluid,0.41,0.78,92,neutral,12,0.66
2025-01-01 15:32:30,389,82,0.62,25,60,"(202, 54, 57)",101,2,geometric,0.49,0.75,58,neutral,17,0.6
2025-01-01 15:32:35,216,38,0.1,31,52,"(18, 201, 89)",103,8,surreal,0.4,0.76,40,positive,11,0.53
2025-01-01 15:32:40,217,30,0.85,26,56,"(116, 70, 221)",216,4,surreal,0.57,0.82,23,neutral,14,0.41
2025-01-01 15:32:45,373,60,0.36,32,61,"(146, 240, 160)",204,2,abstract,0.82,0.74,30,negative,9,0.3
2025-01-01 15:32:50,188,50,0.25,20,50,"(14, 145, 204)",212,6,surreal,0.74,0.93,37,positive,3,0.4
2025-01-01 15:32:55,405,64,0.5,34,58,"(51, 104, 115)",184,7,fluid,0.45,0.85,114,negative,12,0.7
2025-01-01 15:33:00,347,36,0.76,22,64,"(66, 183, 89)",139,4,abstract,0.85,0.84,47,negative,17,0.49
2025-01-01 15:33:05,434,48,0.77,24,51,"(69, 221, 54)",76,2,abstract,0.49,0.9,60,negative,19,0.57
2025-01-01 15:33:10,145,47,0.56,28,67,"(245, 103, 34)",79,1,fluid,0.5,0.77,70,negative,11,0.5
2025-01-01 15:33:15,348,83,0.24,32,61,"(227, 73, 139)",136,2,fluid,0.75,0.92,85,negative,15,0.62
2025-01-01 15:33:20,492,46,0.68,34,59,"(108, 69, 227)",75,5,surreal,0.54,0.79,63,neutral,10,0.51
2025-01-01 15:33:25,332,77,0.03,31,58,"(113, 59, 11)",153,9,geometric,0.5,0.96,57,positive,17,0.69
2025-01-01 15:33:30,213,30,0.9,26,62,"(58, 43, 135)",171,8,surreal,0.58,0.74,72,positive,17,0.75
2025-01-01 15:33:35,454,81,0.66,23,66,"(125, 249, 77)",174,3,abstract,0.86,0.8,74,positive,15,0.73
2025-01-01 15:33:40,240,89,0.98,30,50,"(224, 215, 11)",235,1,fluid,0.43,0.81,18,neutral,5,0.25
2025-01-01 15:33:45,387,66,0.4,28,46,"(34, 71, 197)",208,4,surreal,0.72,0.71,55,neutral,2,0.36
2025-01-01 15:33:50,186,47,0.25,20,54,"(150, 81, 239)",163,9,fluid,0.73,0.8,62,neutral,7,0.46
2025-01-01 15:33:55,195,39,0.58,27,50,"(227, 189, 113)",253,2,surreal,0.53,0.7,78,negative,1,0.38
2025-01-01 15:34:00,281,31,0.59,29,53,"(232, 75, 227)",113,2,surreal,0.44,0.73,10,negative,14,0.29
2025-01-01 15:34:05,175,46,0.98,25,49,"(158, 43, 16)",83,7,surreal,0.65,0.87,103,positive,3,0.67
2025-01-01 15:34:10,111,39,0.49,29,63,"(119, 115, 154)",240,6,geometric,0.55,0.79,18,negative,18,0.39
2025-01-01 15:34:15,149,40,0.47,28,49,"(147, 3, 133)",247,9,surreal,0.68,0.88,63,positive,18,0.73
2025-01-01 15:34:20,158,33,0.85,31,43,"(21, 77, 193)",53,9,geometric,0.51,0.73,61,positive,12,0.63
2025-01-01 15:34:25,229,63,0.26,34,67,"(78, 63, 163)",249,1,fluid,0.79,0.81,99,negative,8,0.57
2025-01-01 15:34:30,306,49,0.92,27,50,"(147, 102, 194)",124,2,abstract,0.6,0.72,56,positive,14,0.64
2025-01-01 15:34:35,320,60,0.14,31,58,"(167, 9, 35)",81,4,surreal,0.41,0.95,38,neutral,19,0.54
2025-01-01 15:34:40,192,63,0.01,30,48,"(67, 203, 98)",74,3,surreal,0.59,0.76,77,positive,6,0.61
2025-01-01 15:34:45,457,61,0.93,34,65,"(116, 70, 23)",245,9,abstract,0.68,0.9,100,positive,14,0.83
2025-01-01 15:34:50,343,52,0.02,33,41,"(54, 32, 50)",198,4,fluid,0.84,0.78,89,negative,14,0.62
2025-01-01 15:34:55,142,31,0.63,25,61,"(167, 240, 34)",248,2,geometric,0.56,0.92,23,neutral,18,0.47
2025-01-01 15:35:00,212,88,0.33,23,61,"(202, 211, 68)",155,9,geometric,0.56,0.8,22,neutral,16,0.43
2025-01-01 15:35:05,446,69,0.71,28,44,"(139, 50, 181)",83,9,surreal,0.66,0.95,106,neutral,12,0.72
2025-01-01 15:35:10,142,61,0.61,27,41,"(99, 253, 253)",239,3,geometric,0.73,0.91,44,positive,18,0.65
2025-01-01 15:35:15,132,38,0.5,29,55,"(70, 237, 34)",216,3,geometric,0.45,0.77,34,negative,8,0.3
2025-01-01 15:35:20,491,86,0.67,27,49,"(184, 90, 57)",170,2,geometric,0.53,0.97,114,neutral,11,0.74
2025-01-01 15:35:25,474,35,0.64,26,66,"(197, 188, 115)",52,8,surreal,0.68,0.9,15,positive,14,0.47
2025-01-01 15:35:30,159,87,0.4,22,60,"(83, 57, 193)",60,5,surreal,0.4,0.87,110,negative,13,0.69
2025-01-01 15:35:35,389,72,0.41,26,46,"(128, 147, 160)",109,2,fluid,0.48,0.94,21,positive,18,0.56
2025-01-01 15:35:40,127,77,0.17,25,42,"(255, 60, 90)",65,1,surreal,0.51,0.82,103,negative,4,0.53
2025-01-01 15:35:45,280,88,0.62,26,61,"(90, 12, 227)",68,9,abstract,0.42,0.83,44,neutral,0,0.28
2025-01-01 15:35:50,124,70,0.03,29,65,"(134, 68, 42)",169,7,surreal,0.49,0.81,87,positive,14,0.77
2025-01-01 15:35:55,381,88,0.6,29,57,"(81, 80, 14)",149,9,surreal,0.34,0.91,41,neutral,15,0.5
2025-01-01 15:36:00,249,62,0.85,33,62,"(182, 148, 152)",134,7,abstract,0.4,0.85,74,positive,4,0.57
2025-01-01 15:36:05,307,31,0.46,24,40,"(5, 200, 195)",244,9,geometric,0.42,0.96,21,positive,2,0.32
2025-01-01 15:36:10,116,57,0.61,28,59,"(233, 82, 228)",240,7,surreal,0.82,0.93,60,negative,7,0.4
2025-01-01 15:36:15,153,38,0.68,30,66,"(17, 153, 141)",212,6,abstract,0.76,0.86,11,negative,18,0.36
2025-01-01 15:36:20,442,82,0.18,27,45,"(65, 6, 154)",104,4,surreal,0.73,0.8,27,positive,10,0.46
2025-01-01 15:36:25,124,84,0.2,20,66,"(201, 237, 226)",193,2,surreal,0.52,0.81,100,neutral,11,0.68
2025-01-01 15:36:30,116,67,0.05,21,61,"(133, 220, 247)",197,1,abstract,0.85,0.71,82,negative,2,0.41
2025-01-01 15:36:35,241,32,0.5,28,49,"(27, 72, 229)",170,5,geometric,0.32,0.8,49,positive,5,0.48
2025-01-01 15:36:40,359,38,0.12,25,61,"(146, 244, 131)",126,6,geometric,0.54,0.93,76,negative,13,0.55
2025-01-01 15:36:45,149,85,0.38,26,43,"(150, 189, 188)",96,6,surreal,0.46,0.95,27,negative,11,0.32
2025-01-01 15:36:50,170,54,0.63,25,67,"(151, 95, 25)",124,2,geometric,0.3,0.78,63,neutral,9,0.5
2025-01-01 15:36:55,245,61,0.33,23,57,"(168, 70, 132)",201,4,abstract,0.42,0.8,83,negative,5,0.46
2025-01-01 15:37:00,454,33,0.4,24,64,"(224, 108, 170)",240,4,geometric,0.4,0.77,99,neutral,5,0.59
2025-01-01 15:37:05,239,32,0.33,26,55,"(169, 11, 27)",91,3,abstract,0.57,0.77,28,negative,6,0.25
2025-01-01 15:37:10,189,31,0.39,22,65,"(153, 36, 24)",109,5,geometric,0.79,0.86,77,neutral,0,0.42
2025-01-01 15:37:15,221,54,0.58,21,57,"(184, 139, 105)",86,2,abstract,0.68,0.81,53,neutral,8,0.44
2025-01-01 15:37:20,423,71,0.73,33,68,"(229, 201, 159)",250,9,abstract,0.6,0.78,21,positive,12,0.47
2025-01-01 15:37:25,157,56,0.45,24,63,"(103, 195, 27)",82,3,fluid,0.82,0.7,10,neutral,17,0.4
2025-01-01 15:37:30,303,50,0.65,20,69,"(88, 64, 244)",103,8,abstract,0.86,0.92,39,positive,6,0.45
2025-01-01 15:37:35,324,34,0.04,20,49,"(253, 165, 48)",132,5,abstract,0.74,0.74,74,negative,13,0.54
2025-01-01 15:37:40,136,40,0.21,30,43,"(55, 44, 24)",71,9,geometric,0.69,0.88,43,negative,2,0.25
2025-01-01 15:37:45,245,68,0.73,32,46,"(217, 8, 123)",227,8,surreal,0.59,0.74,60,positive,0,0.45
2025-01-01 15:37:50,459,67,0.73,23,42,"(48, 233, 176)",51,3,surreal,0.78,0.95,50,positive,6,0.5
2025-01-01 15:37:55,325,62,0.14,24,44,"(26, 168, 158)",74,9,abstract,0.77,0.76,106,neutral,15,0.77
2025-01-01 15:38:00,302,63,0.19,29,47,"(2, 12, 25)",216,4,geometric,0.69,0.96,66,neutral,2,0.41
2025-01-01 15:38:05,426,36,0.87,20,44,"(190, 213, 183)",50,5,fluid,0.45,0.81,65,neutral,5,0.45
2025-01-01 15:38:10,159,52,0.69,25,67,"(245, 191, 140)",120,6,fluid,0.83,0.91,64,negative,14,0.52
2025-01-01 15:38:15,195,73,0.99,34,55,"(45, 213, 63)",126,3,surreal,0.31,0.83,95,positive,18,0.87
2025-01-01 15:38:20,402,32,0.17,22,61,"(204, 187, 101)",69,1,surreal,0.33,0.95,71,neutral,19,0.68
2025-01-01 15:38:25,278,37,0.57,29,52,"(251, 120, 165)",251,2,surreal,0.34,0.75,88,negative,10,0.56
2025-01-01 15:38:30,209,89,0.02,21,58,"(127, 24, 47)",206,1,geometric,0.44,0.81,96,negative,4,0.5
2025-01-01 15:38:35,405,81,0.63,28,52,"(20, 49, 236)",79,7,fluid,0.69,0.75,53,positive,17,0.68
2025-01-01 15:38:40,337,86,0.75,32,62,"(183, 93, 213)",65,6,abstract,0.38,0.8,86,negative,8,0.52
2025-01-01 15:38:45,133,71,0.09,32,68,"(229, 206, 181)",162,4,surreal,0.62,0.82,44,positive,3,0.43
2025-01-01 15:38:50,352,32,0.53,30,69,"(147, 104, 85)",143,6,surreal,0.79,0.96,80,negative,15,0.6
2025-01-01 15:38:55,340,52,0.21,20,49,"(64, 154, 253)",206,3,surreal,0.63,0.9,70,positive,16,0.73
2025-01-01 15:39:00,300,43,0.1,26,51,"(146, 22, 163)",86,7,abstract,0.58,0.99,38,positive,1,0.37
2025-01-01 15:39:05,336,85,0.49,28,61,"(39, 170, 102)",165,6,abstract,0.78,0.73,100,negative,3,0.5
2025-01-01 15:39:10,173,71,0.13,30,68,"(38, 29, 136)",167,9,abstract,0.43,0.97,53,positive,17,0.68
2025-01-01 15:39:15,291,70,0.08,26,64,"(224, 227, 195)",141,1,geometric,0.65,0.84,73,negative,0,0.34
2025-01-01 15:39:20,274,86,0.36,32,54,"(198, 64, 68)",133,2,fluid,0.37,0.85,100,positive,1,0.63
2025-01-01 15:39:25,448,35,0.92,27,50,"(29, 192, 152)",120,9,abstract,0.61,0.84,27,neutral,16,0.45
2025-01-01 15:39:30,489,33,0.1,23,66,"(84, 210, 82)",157,7,fluid,0.53,0.9,32,negative,9,0.31
2025-01-01 15:39:35,320,33,0.47,34,65,"(29, 210, 140)",82,8,geometric,0.51,0.72,51,negative,12,0.43
2025-01-01 15:39:40,110,81,0.15,22,66,"(119, 162, 146)",204,7,abstract,0.76,0.93,42,negative,12,0.4
2025-01-01 15:39:45,190,48,0.32,22,44,"(195, 117, 12)",100,6,geometric,0.62,0.96,20,positive,6,0.37
2025-01-01 15:39:50,456,45,0.89,33,56,"(38, 63, 176)",232,1,abstract,0.4,0.78,59,negative,13,0.48
2025-01-01 15:39:55,223,73,0.45,32,40,"(39, 149, 157)",158,3,geometric,0.51,0.7,107,neutral,13,0.74
2025-01-01 15:40:00,425,56,0.24,34,58,"(201, 251, 27)",109,1,abstract,0.35,0.87,97,positive,13,0.8
2025-01-01 15:40:05,117,71,0.98,25,57,"(169, 155, 143)",207,5,fluid,0.37,0.92,60,positive,19,0.73
2025-01-01 15:40:10,177,64,0.48,28,42,"(22, 12, 59)",219,4,fluid,0.71,0.86,56,positive,18,0.7
2025-01-01 15:40:15,311,68,0.08,34,63,"(188, 179, 235)",157,9,abstract,0.59,0.89,96,negative,12,0.62
2025-01-01 15:40:20,384,51,0.21,31,63,"(172, 88, 124)",200,9,surreal,0.81,0.81,105,positive,1,0.65
2025-01-01 15:40:25,404,67,0.31,31,51,"(118, 164, 117)",244,7,geometric,0.78,0.86,45,negative,9,0.36
2025-01-01 15:40:30,159,42,0.38,26,64,"(108, 133, 140)",81,4,geometric,0.32,0.73,36,neutral,2,0.28
2025-01-01 15:40:35,202,84,0.8,23,42,"(13, 42, 72)",92,9,surreal,0.67,0.72,100,positive,17,0.87
2025-01-01 15:40:40,478,68,0.54,27,67,"(132, 107, 104)",93,2,geometric,0.32,0.96,102,neutral,0,0.53
2025-01-01 15:40:45,116,46,0.24,31,45,"(244, 214, 2)",103,7,surreal,0.35,0.93,18,negative,0,0.12
2025-01-01 15:40:50,108,47,0.06,23,43,"(171, 193, 125)",166,9,fluid,0.37,0.75,63,negative,5,0.38
2025-01-01 15:40:55,242,33,0.54,32,59,"(160, 244, 60)",240,5,fluid,0.89,0.8,60,positive,6,0.54
2025-01-01 15:41:00,199,63,0.22,23,62,"(37, 121, 112)",228,8,geometric,0.37,0.94,21,negative,5,0.2
2025-01-01 15:41:05,157,78,0.16,22,49,"(175, 255, 71)",126,7,geometric,0.35,0.99,50,negative,4,0.31
2025-01-01 15:41:10,196,31,0.57,30,47,"(159, 224, 185)",94,7,geometric,0.85,0.91,49,negative,5,0.32
2025-01-01 15:41:15,135,33,0.3,31,54,"(103, 85, 73)",70,5,abstract,0.49,0.99,104,neutral,16,0.77
2025-01-01 15:41:20,279,51,0.76,29,64,"(153, 82, 241)",122,1,fluid,0.33,0.88,15,positive,19,0.55
2025-01-01 15:41:25,369,42,0.55,27,62,"(70, 110, 89)",56,2,fluid,0.52,0.92,105,negative,7,0.58
2025-01-01 15:41:30,469,39,0.36,32,55,"(87, 218, 111)",242,8,fluid,0.43,0.77,46,positive,3,0.44
2025-01-01 15:41:35,257,64,0.33,20,41,"(171, 158, 80)",154,8,geometric,0.62,0.76,109,positive,17,0.91
2025-01-01 15:41:40,326,37,0.8,27,65,"(118, 227, 168)",223,6,surreal,0.67,0.74,66,neutral,7,0.48
2025-01-01 15:41:45,451,36,0.47,24,55,"(192, 206, 87)",175,1,geometric,0.4,0.75,72,neutral,1,0.42
2025-01-01 15:41:50,175,34,0.55,29,64,"(232, 207, 30)",138,1,surreal,0.38,0.72,28,positive,11,0.48
2025-01-01 15:41:55,201,59,0.21,20,41,"(200, 115, 7)",62,6,fluid,0.69,0.77,118,positive,13,0.89
2025-01-01 15:42:00,273,88,0.37,25,61,"(204, 242, 56)",246,9,surreal,0.51,0.74,13,neutral,17,0.41
2025-01-01 15:42:05,313,30,0.22,26,66,"(76, 177, 171)",122,9,fluid,0.63,0.73,12,positive,15,0.47
2025-01-01 15:42:10,467,85,0.9,29,64,"(154, 63, 3)",78,9,surreal,0.64,0.8,96,neutral,19,0.79
2025-01-01 15:42:15,340,36,0.75,29,53,"(190, 191, 163)",217,4,abstract,0.69,0.73,86,negative,8,0.52
2025-01-01 15:42:20,291,39,0.07,33,51,"(39, 227, 11)",63,2,abstract,0.32,0.73,79,positive,3,0.57
2025-01-01 15:42:25,319,62,0.41,30,59,"(207, 111, 248)",191,4,fluid,0.8,0.89,85,positive,19,0.84
2025-01-01 15:42:30,120,58,0.17,30,67,"(223, 180, 67)",226,9,fluid,0.43,0.79,114,positive,7,0.78
2025-01-01 15:42:35,191,56,0.72,22,60,"(227, 24, 209)",74,2,surreal,0.76,0.91,23,neutral,15,0.42
2025-01-01 15:42:40,285,51,0.02,23,68,"(131, 11, 79)",70,8,fluid,0.5,0.87,73,neutral,0,0.4
2025-01-01 15:42:45,262,37,0.4,32,44,"(172, 46, 240)",215,9,surreal,0.36,0.82,79,neutral,19,0.71
2025-01-01 15:42:50,242,46,0.95,34,48,"(0, 87, 20)",101,1,abstract,0.87,0.98,98,neutral,6,0.6
2025-01-01 15:42:55,484,35,0.42,29,62,"(74, 184, 185)",170,7,fluid,0.84,0.82,65,negative,0,0.31
2025-01-01 15:43:00,482,88,0.46,26,67,"(83, 223, 202)",190,6,fluid,0.87,0.7,105,neutral,7,0.64
2025-01-01 15:43:05,451,65,0.81,21,40,"(32, 133, 187)",69,8,abstract,0.58,0.75,83,neutral,8,0.57
2025-01-01 15:43:10,475,33,0.86,33,50,"(86, 172, 209)",77,6,fluid,0.87,0.88,16,negative,0,0.11
2025-01-01 15:43:15,347,83,0.91,21,43,"(74, 39, 224)",91,6,surreal,0.34,0.85,36,negative,5,0.27
2025-01-01 15:43:20,399,87,0.07,20,67,"(212, 175, 211)",249,4,fluid,0.8,0.73,105,neutral,17,0.79
2025-01-01 15:43:25,196,43,0.56,32,67,"(190, 171, 29)",134,1,surreal,0.67,0.74,77,positive,4,0.58
2025-01-01 15:43:30,445,83,0.51,25,43,"(18, 119, 229)",58,3,abstract,0.45,0.9,97,neutral,9,0.64
2025-01-01 15:43:35,275,56,0.08,34,56,"(154, 49, 198)",117,4,fluid,0.55,0.92,20,positive,3,0.33
2025-01-01 15:43:40,256,70,0.75,34,60,"(242, 90, 196)",251,2,abstract,0.36,0.93,65,neutral,19,0.66
2025-01-01 15:43:45,309,31,0.31,33,46,"(51, 165, 5)",50,7,fluid,0.65,0.82,79,positive,7,0.63
2025-01-01 15:43:50,364,50,0.45,33,64,"(97, 99, 116)",117,6,geometric,0.81,0.91,115,neutral,13,0.77
2025-01-01 15:43:55,242,59,0.66,24,68,"(18, 211, 108)",220,5,abstract,0.64,0.73,102,positive,17,0.88
2025-01-01 15:44:00,294,51,0.33,23,68,"(145, 245, 114)",226,4,abstract,0.34,0.88,77,positive,7,0.63
2025-01-01 15:44:05,322,74,0.37,20,56,"(167, 237, 31)",179,9,abstract,0.72,0.79,40,neutral,10,0.42
2025-01-01 15:44:10,133,46,0.86,28,49,"(223, 244, 9)",238,4,abstract,0.34,0.93,54,positive,3,0.47
2025-01-01 15:44:15,190,89,0.72,21,40,"(191, 8, 167)",239,7,surreal,0.46,0.72,95,positive,17,0.85
2025-01-01 15:44:20,439,40,0.48,27,51,"(120, 157, 211)",131,5,abstract,0.77,0.73,96,negative,10,0.59
2025-01-01 15:44:25,327,43,0.77,33,57,"(8, 239, 181)",50,4,abstract,0.69,0.94,46,neutral,16,0.53
2025-01-01 15:44:30,162,49,0.37,28,51,"(253, 18, 17)",237,9,fluid,0.52,0.95,95,negative,15,0.66
2025-01-01 15:44:35,492,83,0.95,29,65,"(118, 114, 2)",249,8,fluid,0.54,0.9,32,negative,1,0.19
2025-01-01 15:44:40,492,50,0.78,32,65,"(183, 124, 124)",235,9,fluid,0.78,0.74,35,positive,8,0.47
2025-01-01 15:44:45,298,76,0.49,26,64,"(141, 14, 17)",221,8,surreal,0.41,0.86,18,negative,9,0.25
2025-01-01 15:44:50,421,79,0.46,21,45,"(198, 88, 89)",63,3,abstract,0.63,0.87,81,neutral,1,0.45
2025-01-01 15:44:55,112,56,0.09,25,64,"(137, 205, 148)",161,2,fluid,0.34,0.78,60,neutral,12,0.53
2025-01-01 15:45:00,321,30,0.11,29,48,"(89, 126, 135)",91,3,fluid,0.46,0.73,20,neutral,2,0.21
2025-01-01 15:45:05,408,81,0.87,26,48,"(128, 212, 51)",190,3,abstract,0.43,0.95,31,negative,9,0.3
2025-01-01 15:45:10,198,86,0.5,28,66,"(200, 251, 156)",231,5,surreal,0.87,0.93,31,negative,10,0.32
2025-01-01 15:45:15,255,65,0.02,28,52,"(89, 181, 20)",91,3,surreal,0.62,0.89,27,negative,5,0.23
2025-01-01 15:45:20,355,54,0.14,27,67,"(92, 209, 149)",121,9,surreal,0.82,0.79,10,positive,7,0.35
2025-01-01 15:45:25,492,43,0.79,32,59,"(253, 151, 253)",214,2,abstract,0.6,0.79,42,neutral,3,0.32
2025-01-01 15:45:30,497,60,0.5,21,44,"(179, 252, 192)",170,3,fluid,0.31,0.84,39,positive,19,0.65
2025-01-01 15:45:35,300,47,0.36,33,58,"(10, 217, 76)",201,4,fluid,0.54,0.73,80,neutral,18,0.7
2025-01-01 15:45:40,252,64,0.17,32,54,"(104, 90, 101)",182,6,geometric,0.47,0.85,118,negative,0,0.53
2025-01-01 15:45:45,330,32,0.23,32,66,"(11, 211, 148)",98,5,geometric,0.45,0.89,99,positive,2,0.64
2025-01-01 15:45:50,120,59,0.59,22,46,"(12, 147, 192)",168,6,abstract,0.71,0.83,45,neutral,6,0.38
2025-01-01 15:45:55,491,74,0.55,24,42,"(14, 240, 249)",234,1,geometric,0.89,0.8,44,positive,11,0.55
2025-01-01 15:46:00,321,66,0.43,21,46,"(93, 175, 186)",187,6,geometric,0.61,0.89,25,positive,7,0.41
2025-01-01 15:46:05,376,30,0.69,31,61,"(77, 22, 11)",127,5,abstract,0.57,0.93,54,negative,18,0.54
2025-01-01 15:46:10,107,78,0.65,22,66,"(203, 96, 7)",88,3,fluid,0.82,0.92,48,negative,19,0.53
2025-01-01 15:46:15,285,74,0.14,21,60,"(7, 60, 233)",217,6,surreal,0.69,0.71,75,negative,18,0.62
2025-01-01 15:46:20,407,31,0.18,30,57,"(218, 180, 245)",113,8,surreal,0.49,0.88,69,neutral,9,0.52
2025-01-01 15:46:25,310,37,0.72,24,60,"(191, 247, 13)",157,1,geometric,0.63,0.86,36,neutral,3,0.3
2025-01-01 15:46:30,497,56,0.51,21,55,"(129, 232, 57)",203,7,surreal,0.4,0.91,35,negative,15,0.41
2025-01-01 15:46:35,277,77,0.23,34,58,"(209, 84, 90)",149,6,abstract,0.81,0.83,24,positive,13,0.5
2025-01-01 15:46:40,100,32,0.22,28,54,"(164, 42, 173)",231,2,abstract,0.52,0.93,25,negative,10,0.29
2025-01-01 15:46:45,155,43,0.07,23,65,"(160, 132, 84)",110,9,geometric,0.68,0.97,31,negative,17,0.42
2025-01-01 15:46:50,292,31,0.66,27,54,"(148, 89, 177)",150,7,fluid,0.3,0.83,88,negative,16,0.65
2025-01-01 15:46:55,276,84,0.58,27,41,"(190, 59, 5)",222,7,abstract,0.9,0.77,59,neutral,12,0.53
2025-01-01 15:47:00,230,54,0.73,27,41,"(240, 136, 36)",76,1,surreal,0.76,0.99,101,neutral,16,0.76
2025-01-01 15:47:05,385,43,0.75,28,49,"(36, 228, 97)",217,4,fluid,0.75,0.91,23,negative,14,0.35
2025-01-01 15:47:10,455,82,0.49,20,41,"(244, 56, 122)",156,9,abstract,0.67,0.81,47,positive,8,0.52
2025-01-01 15:47:15,152,32,0.72,23,60,"(161, 22, 23)",161,3,surreal,0.61,0.84,100,positive,14,0.83
2025-01-01 15:47:20,154,74,0.91,21,60,"(110, 85, 92)",252,7,fluid,0.52,0.91,87,positive,15,0.79
2025-01-01 15:47:25,470,46,0.09,31,68,"(109, 200, 178)",120,3,geometric,0.78,0.86,96,positive,15,0.82
2025-01-01 15:47:30,184,64,0.3,34,50,"(155, 238, 175)",173,7,geometric,0.59,0.9,32,neutral,5,0.31
2025-01-01 15:47:35,302,76,0.44,22,60,"(166, 102, 24)",148,4,fluid,0.47,0.9,101,positive,13,0.82
2025-01-01 15:47:40,228,83,0.87,24,69,"(195, 42, 158)",142,4,fluid,0.42,0.89,13,neutral,14,0.36
2025-01-01 15:47:45,370,45,0.7,23,50,"(112, 78, 103)",74,4,geometric,0.57,0.85,107,negative,16,0.73
2025-01-01 15:47:50,199,30,0.6,25,47,"(152, 107, 195)",94,9,fluid,0.56,0.88,12,neutral,4,0.21
2025-01-01 15:47:55,230,74,0.75,22,48,"(212, 15, 187)",253,1,abstract,0.71,0.83,37,neutral,12,0.43
2025-01-01 15:48:00,461,49,0.61,27,44,"(240, 77, 93)",184,3,abstract,0.41,0.78,41,negative,19,0.5
2025-01-01 15:48:05,374,80,0.32,24,46,"(191, 18, 63)",162,6,abstract,0.54,0.98,108,positive,13,0.84
2025-01-01 15:48:10,353,36,0.16,27,48,"(232, 240, 238)",218,4,geometric,0.78,0.91,36,positive,17,0.6
2025-01-01 15:48:15,139,77,0.06,21,46,"(119, 217, 106)",136,2,geometric,0.34,0.82,63,positive,9,0.6
2025-01-01 15:48:20,207,78,1.0,24,53,"(9, 231, 96)",90,7,abstract,0.37,0.95,88,negative,9,0.54
2025-01-01 15:48:25,453,51,0.48,30,55,"(231, 43, 233)",82,9,fluid,0.6,0.91,118,positive,5,0.77
2025-01-01 15:48:30,195,37,0.08,29,46,"(193, 138, 85)",217,9,geometric,0.73,0.97,85,neutral,13,0.65
2025-01-01 15:48:35,471,69,0.12,24,54,"(171, 191, 82)",220,8,geometric,0.34,0.93,49,negative,16,0.48
2025-01-01 15:48:40,334,73,0.47,29,62,"(11, 197, 182)",247,4,abstract,0.87,0.97,13,positive,4,0.31
2025-01-01 15:48:45,126,82,0.94,32,42,"(129, 140, 111)",176,5,fluid,0.51,0.97,65,negative,14,0.52
2025-01-01 15:48:50,436,89,0.6,20,66,"(106, 164, 218)",243,6,fluid,0.34,0.87,52,negative,12,0.44
